Name,Address,Latitude,Longitude,Provider1,Providerprice1,Provider2,Providerprice2,Provider3,Providerprice3,Provider4,Providerprice4,Provider5,Providerprice5,URL
Ela Apartments Berlin,"Hindenburgdamm 118, 12203 Berlín Alemania",52.43513489,13.31268215,Booking.com,,Agoda.com,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d6019147-Reviews-Ela_Apartments_Berlin-Berlin.html
Elba am Kurfurstendamm,"Bleibtreustr. 26, 10707 Berlín Alemania",52.50023651,13.31877613,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d529496-Reviews-Elba_am_Kurfurstendamm-Berlin.html
Elegant Apartotel,"Osnabruecker Str. 7, 10589 Berlín Alemania",52.52613831,13.30095959,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d7392752-Reviews-Elegant_Apartotel-Berlin.html
Elifim Hotel,"Staakener Str. 87-89 Spandau, 13583 Berlín Alemania",52.5362587,13.18995953,Booking.com,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d12164387-Reviews-Elifim_Hotel-Berlin.html
Ellens Bed & Breakfast,"Wilhelmshoeher Str. 20, 12161 Berlín Alemania",52.47238922,13.32320023,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d1637539-Reviews-Ellens_Bed_Breakfast-Berlin.html
Elpilar Friedrichshain,"Boxhagener Str. 53, 10245 Berlín Alemania",52.50782013,13.46708965,Booking.com,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d17458422-Reviews-Elpilar_Friedrichshain-Berlin.html
Enjoy Hostel Berlin City West,"Kalischer Str. 38, 10713 Berlín Alemania",52.4844017,13.30825996,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d12127186-Reviews-Enjoy_Hostel_Berlin_City_West-Berlin.html
enjoy hotel Berlin City Messe,"Rudolstaedter Str. 42, 10713 Berlín Alemania",52.48430634,13.30812168,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d250458-Reviews-Enjoy_hotel_Berlin_City_Messe-Berlin.html
Entrée Hotel Marzahn,"Allee der Kosmonauten 32, 12681 Berlín Alemania",52.52510834,13.52987003,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d4991073-Reviews-Entree_Hotel_Marzahn-Berlin.html
Entree Hotel Karlshorst,"Treskowallee 89, 10318 Berlín Alemania",52.48431396,13.52661514,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d5999703-Reviews-Entree_Hotel_Karlshorst-Berlin.html
Esfand Hostel,"Eislebener Strasse 13 EG, 10789 Berlín Alemania",52.50072098,13.33352184,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d10150041-Reviews-Esfand_Hostel-Berlin.html
Euroflat Guest House,"Alexandrinenstr. 118, 10969 Berlín Alemania",52.50054169,13.40091991,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d1861791-Reviews-Euroflat_Guest_House-Berlin.html
Europaische Akademie Berlin,"Bismarckallee 46/48 Charlottenburg-Wilmersdorf, 14193 Berlín Alemania",52.48498917,13.26976013,Booking.com,,Agoda.com,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d19086268-Reviews-Europaische_Akademie_Berlin-Berlin.html
Europeapartments,"Brusselerstr.16, 13353 Berlín Alemania",52.54682922,13.34953976,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d17399106-Reviews-Europeapartments-Berlin.html
Ev. Bildungsstätte auf Schwanenwerder,"Inselstr. 27, 14129 Berlín Alemania",52.44884872,13.16862011,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d7298527-Reviews-Ev_Bildungsstatte_auf_Schwanenwerder-Berlin.html
Ev. Diakonieverein Van Delden House,"Glockenstrasse 8, 14163 Berlín Alemania",52.43769836,13.24557972,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d1532430-Reviews-Ev_Diakonieverein_Van_Delden_House-Berlin.html
Excellent Apartments,"Zwinglistr. 25, 10555 Berlín Alemania",52.52556992,13.32925034,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d2711716-Reviews-Excellent_Apartments-Berlin.html
Exe Hotel Klee Berlin,"Bundesallee 75, 12161 Berlín Alemania",52.47370529,13.32810116,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d4540657-Reviews-Exe_Hotel_Klee_Berlin-Berlin.html
Familienappartments Im Zentrum,"Neue Promenade 8, 10178 Berlín Alemania",52.52259827,13.40091991,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d15686859-Reviews-Familienappartments_Im_Zentrum-Berlin.html
Family Apartments Mitte,"Badstrasse 44, 13357 Berlín Alemania",52.55292892,13.3784399,Agoda.com,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d21143519-Reviews-Family_Apartments_Mitte-Berlin.html
Ferdinand Apart Hotel Berlin,"Ferdinand-Schultze-Str. 92, 13055 Berlín Alemania",52.54341125,13.50861835,Booking.com,,Agoda.com,,Trip.com,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d1015644-Reviews-Ferdinand_Apart_Hotel_Berlin-Berlin.html
Ferienapartments Lackner,"Kolmarer Str. 3, 10405 Berlín Alemania",52.53290939,13.41851997,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d3710276-Reviews-Ferienapartments_Lackner-Berlin.html
Ferienhaus Berlin,"Bandelstrasse 3, 10559 Berlín Alemania",52.52703857,13.35011005,Booking.com,,Agoda.com,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d16706434-Reviews-Ferienhaus_Berlin-Berlin.html
Ferienhotel Haus Schildhorn,"Strasse am Schildhorn 5, 14193 Berlín Alemania",52.49330139,13.19709969,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d659828-Reviews-Ferienhotel_Haus_Schildhorn-Berlin.html
Ferienwohnung,"Karl-Marx-Str. 196, 12055 Berlín Alemania",52.4727211,13.44085979,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d17615802-Reviews-Ferienwohnung-Berlin.html
Ferienwohnung Berlin,"Bismarckstrasse 35, 14109 Berlín Alemania",52.41532898,13.16529655,Booking.com,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d19782025-Reviews-Ferienwohnung_Berlin-Berlin.html
Ferienwohnung Dressler,"Imkerweg 38, 12527 Berlín Alemania",52.37931061,13.65207005,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d16929736-Reviews-Ferienwohnung_Dressler-Berlin.html
Ferienwohnung Funk,"Grabbeallee 41, 13156 Berlín Alemania",52.57551956,13.39848042,Booking.com,,Agoda.com,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d15668426-Reviews-Ferienwohnung_Funk-Berlin.html
Ferienwohnung Wilmersdorfer Strasse,"Wilmersdorfer Str. 159, 10585 Berlín Alemania",52.51607132,13.30484009,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d3631679-Reviews-Ferienwohnung_Wilmersdorfer_Strasse-Berlin.html
Ferienwohnungen Familie Bockmann,"Kadiner Str. 21, 10243 Berlín Alemania",52.5145607,13.45088005,Booking.com,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d15746851-Reviews-Ferienwohnungen_Familie_Bockmann-Berlin.html
Five Skulls,"Revaler Str. 11, 10245 Berlín Alemania",52.50817871,13.45396996,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d1835978-Reviews-Five_Skulls-Berlin.html
FlexRooming,"78 Warschauer Strasse Hinterhaus 2. Etage Links, 10243 Berlín Alemania",52.5132637,13.45345497,Booking.com,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d20117799-Reviews-FlexRooming-Berlin.html
Flottwell Berlin Hotel & Residenz am Park,"Flottwellstr. 18, 10785 Berlín Alemania",52.50009537,13.37061882,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d6703262-Reviews-Flottwell_Berlin_Hotel_Residenz_am_Park-Berlin.html
Flower's Berlin By Limehome,"Mulackstr. 1, 10119 Berlín Alemania",52.52710724,13.40773106,Booking.com,,Agoda.com,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d234924-Reviews-Flower_s_Berlin_By_Limehome-Berlin.html
Flughafen Hotel Schonefeld,"Mittenwalder Str. 7, 12629 Berlín Alemania",52.49383926,13.3969698,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d639147-Reviews-Flughafen_Hotel_Schonefeld-Berlin.html
Forsthaus  Wannsee,"Stoelpchenweg 45, 14109 Berlín Alemania",52.40517044,13.14080048,Booking.com,,Agoda.com,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d19420318-Reviews-Forsthaus_Wannsee-Berlin.html
Freiraum,"Buchholzer Str. 5, 10437 Berlín Alemania",52.54511261,13.41508293,Booking.com,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d1509612-Reviews-Freiraum-Berlin.html
Freiraum Hostel,"Wiener Str. 14, 10999 Berlín Alemania",52.49795914,13.42840862,Booking.com,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d234881-Reviews-Freiraum_Hostel-Berlin.html
Frida & Diego Apartments,"Fuggerstrasse 28, 10777 Berlín Alemania",52.49919128,13.34356976,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d12906852-Reviews-Frida_Diego_Apartments-Berlin.html
Fussball Ecke,"3 Lutherstrasse 13585 Piso 4, 13585 Berlín Alemania",52.54758835,13.2086401,Booking.com,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d17532747-Reviews-Fussball_Ecke-Berlin.html
Gaestehaus Berlin Mitte,"Habersaathstr. 42, 10115 Berlín Alemania",52.5320549,13.37833786,Booking.com,,Agoda.com,,Trip.com,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d666684-Reviews-Gaestehaus_Berlin_Mitte-Berlin.html
Gaestehaus der Polizei,"Ruppiner Chaussee 268, 13503 Berlín Alemania",52.61624908,13.24392986,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d10310629-Reviews-Gaestehaus_der_Polizei-Berlin.html
Gaestehaus Erika,"Torweg 96, 13591 Berlín Alemania",52.53985977,13.14190006,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d3635982-Reviews-Gaestehaus_Erika-Berlin.html
Garden Boutique Hotel,"Invalidenstr. 122 Mitte, 10115 Berlín Alemania",52.53119278,13.38634396,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d608409-Reviews-Garden_Boutique_Hotel-Berlin.html
Garni-Hotel An der Weide,"Alt-Mahlsdorf 20/21, 12623 Berlín Alemania",52.50511551,13.60616112,Hotels.com,,Booking.com,,Agoda.com,,Expedia,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d1207730-Reviews-Garni_Hotel_An_der_Weide-Berlin.html
Gaste- Und Tagungshaus Am Glockengarten,"Glockenstrasse 8, 14163 Berlín Alemania",52.43769455,13.24570656,Booking.com,,Agoda.com,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d21028946-Reviews-Gaste_Und_Tagungshaus_Am_Glockengarten-Berlin.html
Gastehaus Alpinia,"Franziusweg 22, 12307 Berlín Alemania",52.3960228,13.38755989,Booking.com,,Agoda.com,,Trip.com,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d13395919-Reviews-Gastehaus_Alpinia-Berlin.html
Gastehaus am UKB,"Warener Str. 7, 12683 Berlín Alemania",52.51937103,13.56698036,Booking.com,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d12719319-Reviews-Gastehaus_am_UKB-Berlin.html
Gastehaus Daehn,"Weinmeisterhornweg 163, 13593 Berlín Alemania",52.51509857,13.16141987,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d15518275-Reviews-Gastehaus_Daehn-Berlin.html
Gastehaus im Zentrum,"Lehrter Str. 68, 10557 Berlín Alemania",52.52637863,13.36332989,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d5539793-Reviews-Gastehaus_im_Zentrum-Berlin.html
Gastehaus Lazarus,"Bernauer Str. 115-118, 13355 Berlín Alemania",52.53477859,13.38860035,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d7807548-Reviews-Gastehaus_Lazarus-Berlin.html
Gasteiner Hof by Vivere Stays,"Gasteiner Str. 8, 10717 Berlín Alemania",52.48757553,13.32352829,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d567436-Reviews-Gasteiner_Hof_by_Vivere_Stays-Berlin.html
Gastezimmer am Alex,"Rosa-Luxemburg-Str. 23, 10178 Berlín Alemania",52.52555084,13.41059971,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d1223140-Reviews-Gastezimmer_am_Alex-Berlin.html
Gastezimmer Berlin,"Altglienicker Grund 79, 12524 Berlín Alemania",52.40774155,13.5324297,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d16797172-Reviews-Gastezimmer_Berlin-Berlin.html
Gasthaus Dietrich Herz,"Marheinekeplatz 15, 10961 Berlín Alemania",52.48939896,13.39457989,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d190662-Reviews-Gasthaus_Dietrich_Herz-Berlin.html
Gay Hostel,"Motzstr. 28, 10777 Berlín Alemania",52.49794388,13.34823132,Booking.com,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d1540237-Reviews-Gay_Hostel-Berlin.html
Gaybed Bed and Breakfast,"Perleberger Strasse, 10559 Berlín Alemania",52.53530884,13.35610962,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d296218-Reviews-Gaybed_Bed_and_Breakfast-Berlin.html
Generator Berlin Mitte,"Oranienburger Str. 65, 10117 Berlín Alemania",52.52506638,13.39128494,Booking.com,,Hotels.com,,Agoda.com,,Official Site,,Expedia,,https://www.tripadvisor.es/Hotel_Review-g187323-d3209879-Reviews-Generator_Berlin_Mitte-Berlin.html
GEO Hostel Berlin,"Guertelstr. 39, 10247 Berlín Alemania",52.51113892,13.47507954,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d6214071-Reviews-GEO_Hostel_Berlin-Berlin.html
Georghof Hotel Berlin,"Guertelstr. 40- 41, 10247 Berlín Alemania",52.51140976,13.47489357,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d199367-Reviews-Georghof_Hotel_Berlin-Berlin.html
Ginn City & Lounge Yorck Berlin,"Mockernstrasse 49, 10965 Berlín Alemania",52.49298096,13.37932301,Booking.com,,Agoda.com,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d21278437-Reviews-Ginn_City_Lounge_Yorck_Berlin-Berlin.html
Gl cksroulette Berlin & Brandenburg,"ACCOR Res.-Zentrale, 14507 Berlín Alemania",52.66505814,13.20489979,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d1225703-Reviews-Gl_cksroulette_Berlin_Brandenburg-Berlin.html
Globetrotter Hostel Odyssee,"Gruenberger Str. 23, 10243 Berlín Alemania",52.51276016,13.45158005,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d234926-Reviews-Globetrotter_Hostel_Odyssee-Berlin.html
Gold Hotel,"Weserstr. 24 Friedrichshain, 10247 Berlín Alemania",52.51137161,13.46364212,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d234879-Reviews-Gold_Hotel-Berlin.html
GOLD INN Adrema Hotel,"Gotzkowskystr. 20 - 21, 10555 Berlín Alemania",52.52323532,13.32946014,Agoda.com,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d242986-Reviews-GOLD_INN_Adrema_Hotel-Berlin.html
GOLD INN Alfa Hotel,"Ufnaustrasse 1, 10553 Berlín Alemania",52.52902603,13.31707382,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d233862-Reviews-GOLD_INN_Alfa_Hotel-Berlin.html
Gold Palais Hotel,"Greifswalder Str. 6-7, 10405 Berlín Alemania",52.5291481,13.42545033,Booking.com,,Agoda.com,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d21278971-Reviews-Gold_Palais_Hotel-Berlin.html
Good Mood Living,"Potsdamer Str. 165, 10783 Berlín Alemania",52.49457932,13.36141968,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d7100160-Reviews-Good_Mood_Living-Berlin.html
Good Morning Berlin City West,"Koegelstr. 12-13, 13403 Berlín Alemania",52.56776047,13.33070755,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d667619-Reviews-Good_Morning_Berlin_City_West-Berlin.html
Gosch Hotel Ku'damm,"Kurfürstendamm 176, 10707 Berlín Alemania",52.50007629,13.31034374,Booking.com,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d23708915-Reviews-Gosch_Hotel_Ku_damm-Berlin.html
Grünau Hotel,"Kablower Weg 87 Treptow, 12526 Berlín Alemania",52.40303802,13.58569527,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d233881-Reviews-Grunau_Hotel-Berlin.html
Grand Hostel Berlin,"Tempelhofer Ufer 14, 10963 Berlín Alemania",52.49863052,13.38459015,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d1540785-Reviews-Grand_Hostel_Berlin-Berlin.html
Grand Hostel Berlin Urban,"Sonnenallee 6 Ecke Hermannplatz/Sonnenallee, 12047 Berlín Alemania",52.48751831,13.42566109,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d230441-Reviews-Grand_Hostel_Berlin_Urban-Berlin.html
Grand Hyatt Berlin,"Marlene-Dietrich-Platz 2, 10785 Berlín Alemania",52.50840759,13.37228203,Booking.com,,Hyatt.com,,Hotels.com,,Agoda.com,,Expedia,,https://www.tripadvisor.es/Hotel_Review-g187323-d230572-Reviews-Grand_Hyatt_Berlin-Berlin.html
Green Eggs and Ham,"Novalisstr. 2, 10115 Berlín Alemania",52.52809906,13.38904953,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d1201875-Reviews-Green_Eggs_and_Ham-Berlin.html
Gretha van Holland Hotelschiff Berlin Mitte,"Rolandufer, 10179 Berlín Alemania",52.51504135,13.41370964,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d9724732-Reviews-Gretha_van_Holland_Hotelschiff_Berlin_Mitte-Berlin.html
Greystay Apartments Steglitz,"Albrechtstrasse 34, 12167 Berlín Alemania",52.45230865,13.33257961,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d16907659-Reviews-Greystay_Apartments_Steglitz-Berlin.html
Grimm's am Potsdamer Platz,"Flottwellstr. 45, 10785 Berlín Alemania",52.50324249,13.37300777,Booking.com,,Agoda.com,,Trip.com,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d8401995-Reviews-Grimm_s_am_Potsdamer_Platz-Berlin.html
Grunewald Motel und Rasthof,"Kronprinzessinnenweg 120, 14129 Berlín Alemania",52.43431091,13.19087029,Hotels.com,,Booking.com,,Expedia,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d1106871-Reviews-Grunewald_Motel_und_Rasthof-Berlin.html
Guesthouse 21,"Martin-Luther-Str. 21 Schonenberg, 10777 Berlín Alemania",52.49745941,13.34618282,Booking.com,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d2360088-Reviews-Guesthouse_21-Berlin.html
H+ Hotel Berlin Mitte,"Chausseestr. 118, 10115 Berlín Alemania",52.52965927,13.38388157,Booking.com,,Official Site,,Hotels.com,,Agoda.com,,Expedia,,https://www.tripadvisor.es/Hotel_Review-g187323-d275412-Reviews-H_Hotel_Berlin_Mitte-Berlin.html
H+ Hotel HVD 4Youth,"Bernauer Str. 45-46, 13507 Berlín Alemania",52.53970718,13.4019413,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d1804268-Reviews-H_Hotel_HVD_4Youth-Berlin.html
H24 Berlin Lichtenberg,"Herzbergstrasse 139, 10365 Berlín Alemania",52.5267067,13.48731709,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d12300647-Reviews-H24_Berlin_Lichtenberg-Berlin.html
H50 Luwely Rooms,"Hammerstr. 50, 14167 Berlín Alemania",52.42446899,13.27418041,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d8519583-Reviews-H50_Luwely_Rooms-Berlin.html
Hackbarth Hotel,"Franziusweg 22, 12307 Berlín Alemania",52.39593887,13.38753986,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d680270-Reviews-Hackbarth_Hotel-Berlin.html
Halong Hotel,"Leipziger Str. 54, 10117 Berlín Alemania",52.51160812,13.39997005,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d1207887-Reviews-Halong_Hotel-Berlin.html
Hana Hostel in Berlin City,"Luederitzstr. 8, 13351 Berlín Alemania",52.55035019,13.34939003,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d1629790-Reviews-Hana_Hostel_in_Berlin_City-Berlin.html
Hapimag Resort Berlin Gendarmenmarkt,"Kronenstr. 43, 10117 Berlín Alemania",52.51169968,13.394207,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d4028578-Reviews-Hapimag_Resort_Berlin_Gendarmenmarkt-Berlin.html
Hapimag Resort Berlin Zoo,"Burggrafenstr. 13, 10787 Berlín Alemania",52.50488281,13.3444128,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d4028718-Reviews-Hapimag_Resort_Berlin_Zoo-Berlin.html
Happy Bed Hostel,"Hallesches Ufer 30, 10963 Berlín Alemania",52.49893951,13.38683128,Booking.com,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d4162051-Reviews-Happy_Bed_Hostel-Berlin.html
Happy Go Lucky Hotel & Hostel,"Grunewaldstr. 33, 10823 Berlín Alemania",52.48936081,13.34683037,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d15581525-Reviews-Happy_Go_Lucky_Hotel_Hostel-Berlin.html
Happy Hotel Berlin,"Grunewaldstrasse 33, 10823 Berlín Alemania",52.4893837,13.34688187,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d23125634-Reviews-Happy_Hotel_Berlin-Berlin.html
HappyGoLucky Hotel & Hostel,"Stuttgarter Platz 17, 10627 Berlín Alemania",52.50525665,13.30082321,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d234931-Reviews-HappyGoLucky_Hotel_Hostel-Berlin.html
HappyHostelBerlin,"Paulstr. 34, 10557 Berlín Alemania",52.52290726,13.35678482,Booking.com,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d6597169-Reviews-HappyHostelBerlin-Berlin.html
Hauptstadt Ferien,"Buchsbaumweg 27, 12357 Berlín Alemania",52.42790985,13.49789047,Booking.com,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d16515766-Reviews-Hauptstadt_Ferien-Berlin.html
Hauptstadtferien Berlin,"Wisbyer Str. 4, 10439 Berlín Alemania",52.55323029,13.41617966,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d1060478-Reviews-Hauptstadtferien_Berlin-Berlin.html
Haus Am Niederfeld,"Am Niederfeld 21, 12621 Berlín Alemania",52.50310135,13.58479977,Booking.com,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d1438178-Reviews-Haus_Am_Niederfeld-Berlin.html
Haus Am See,"Adlergestell 774, 12527 Berlín Alemania",52.37667847,13.64723969,Booking.com,,Agoda.com,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d16706309-Reviews-Haus_Am_See-Berlin.html
Haus Arkona,"Wolliner Str. 58 Arkona Platz, Mitte, 10435 Berlín Alemania",52.53799057,13.40272045,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d2324726-Reviews-Haus_Arkona-Berlin.html
Haus Bismarck,"Bismarckallee 3, 14193 Berlín Alemania",52.49107742,13.28319073,Hotels.com,,Booking.com,,Agoda.com,,Expedia,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d529515-Reviews-Haus_Bismarck-Berlin.html
Haus Dannenberg,"Alt-Heiligensee 52-54, 13503 Berlín Alemania",52.60810089,13.21187019,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d729653-Reviews-Haus_Dannenberg-Berlin.html
Haus direkt am See,"Havelchaussee 141, 14055 Berlín Alemania",52.50799179,13.21354961,Booking.com,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d16639271-Reviews-Haus_direkt_am_See-Berlin.html
Haus Gruntal,"Fritz-Reuter-Str. 10, 10827 Berlín Alemania",52.48054886,13.34883022,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d5483147-Reviews-Haus_Gruntal-Berlin.html
Haus La Garde,"Bergengruenstr. 16, 14129 Berlín Alemania",52.43872833,13.22406006,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d1499274-Reviews-Haus_La_Garde-Berlin.html
Haus Reichwein,"Kranzallee 36, 14055 Berlín Alemania",52.50582886,13.23418045,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d9716445-Reviews-Haus_Reichwein-Berlin.html
Hauscom Berliner Gastehauser,"Friedrichsteiner Str. 12a, 10318 Berlín Alemania",52.4851799,13.51928043,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d985345-Reviews-Hauscom_Berliner_Gastehauser-Berlin.html
Havelapartments,"Gatower Str. 319 Und 319A, 14089 Berlín Alemania",52.49094391,13.18054867,Booking.com,,Agoda.com,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d21248344-Reviews-Havelapartments-Berlin.html
Heart of Gold Hostel,"Johannisstr. 11, 10117 Berlín Alemania",52.52451324,13.39181137,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d299994-Reviews-Heart_of_Gold_Hostel-Berlin.html
Hecker's Hotel Berlin,"Grolmanstr. 35, 10623 Berlín Alemania",52.50341034,13.32392597,Hotels.com,,Expedia,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d199400-Reviews-Hecker_s_Hotel_Berlin-Berlin.html
